method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
naive-recalibrated-2c,this-work,user-certified,primary,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,1.9271837526164153,0.08001770000555553,0.00018485491362580796,0.0002007144178664844
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.647009091772691,0.339124999998603,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.045051699999021366,0.0001373974551786693,0.0001373974551786693
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,3.8543675052328306,0.062176300009014085,0.00018485491362580796,0.00017826192645932888
stable-local-fallback,this-work,user-certified,primary,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2207889623676185,0.05183680000482127,0.00039799205929767463,0.00046469819210544975
handle-only-drop-residual,this-work,user-certified,primary,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,0.2510924369747899,0.2510924369747899,0.0,0.139,2.912227899957328,0.05848900000273716,0.00040522633369489936,0.00045470649831516954
unitscope-equal,this-work,user-certified,primary,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.2510924369747899,0.7489075630252101,1.0,1.388106829406374,0.061692500006756745,0.00038075819594729374,0.0004453128661787865
unitscope-tuned,this-work,user-certified,primary,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.2510924369747899,0.7489075630252101,0.7755474452554745,2.9165255944537116,0.062435600004391745,0.0003860302732124171,0.00043527697797348297
naive-recalibrated-2c,this-work,user-certified,primary,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,2.0,2.0,plan-delta,2.0,1.0,0.2510924369747899,0.7489075630252101,0.7755474452554745,1.8366703639904332,0.06921109999530017,0.00024772941223965737,0.00035845004400772884
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.951213741123083,0.36378629998944234,0.0,1.7675969185463054e-05
non-private-reference,oracle,non-private,diagnostic,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.048224699989077635,0.00016011342321676082,0.00016011342321676082
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,0.0,3.140294292409297e-19,-2.983724378680106e-17,0.0,3.122502256758253e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2510924369747899,0.7489075630252101,0.7755474452554745,3.6733407279808663,0.06483459999435581,0.00024772941223965737,0.00028541375893823006
stable-local-fallback,this-work,user-certified,primary,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.3099977631620447,0.06885919999331236,0.00036007768319138117,0.0003915679738842486
handle-only-drop-residual,this-work,user-certified,primary,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,1.0,1.0,plan-c,1.0,0.24817397078353254,0.24817397078353254,0.0,0.157,3.3290193538271677,0.059367800000472926,0.0003155333575612855,0.0003337687922087648
unitscope-equal,this-work,user-certified,primary,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,1.0,1.0,plan-c,1.0,1.0,0.24817397078353254,0.7518260292164675,1.0,1.5052914833136832,0.06503230000089388,0.00033836017877410897,0.0003704489925386952
unitscope-tuned,this-work,user-certified,primary,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,0.9,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,1.0,1.0,plan-c,1.0,1.0,0.24817397078353254,0.7518260292164675,0.7813229571984436,3.287387670945615,0.06805159999930765,0.0003017446028578821,0.0003215546541682154
naive-recalibrated-2c,this-work,user-certified,primary,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,2.0,2.0,plan-delta,2.0,1.0,0.24817397078353254,0.7518260292164675,0.7813229571984436,2.0686984072249865,0.06302400000276975,0.00018992988286284626,0.00024929045523542026
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.50752099709646,0.34815240000898484,0.0,1.3227335642052287e-05
non-private-reference,oracle,non-private,diagnostic,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06322080000245478,0.00013293492454900563,0.00013293492454900563
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,9,5a1a0d9face92aec0a0f641341aa62346ee1398565778501f38bf6cc267e64e8,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,0.0,-1.0314919482895688e-18,-3.469446951953614e-17,0.0,2.7755575615628914e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.24817397078353254,0.7518260292164675,0.7813229571984436,4.137396814449973,0.06022319999465253,0.00018992988286284626,0.000206382833407081
